p,tau,strategy_A,strategy_B,symmetric,is_bne,max_deviation_gain,expected_payoff_A,expected_payoff_B
0.35,1.8,LL,PL,False,False,1.2999999999999998,0.35,0.21000000000000002
0.35,1.8,LL,LP,False,False,1.9000000000000004,0.65,-0.2600000000000001
0.35,1.8,LL,PP,False,False,2.6,1.0,-0.0500000000000001
0.35,1.8,PL,LL,False,False,1.2999999999999998,0.21000000000000002,0.35
0.35,1.8,PL,PL,True,False,0.29999999999999993,0.8049999999999999,0.8049999999999999
0.35,1.8,PL,LP,False,False,1.2999999999999998,1.3150000000000002,0.5449999999999999
0.35,1.8,PL,PP,False,False,1.6,1.9100000000000001,0.9999999999999998
0.35,1.8,LP,LL,False,False,1.9000000000000004,-0.2600000000000001,0.65
0.35,1.8,LP,PL,False,False,1.2999999999999998,0.5449999999999999,1.3150000000000002
0.35,1.8,LP,LP,True,False,1.9000000000000004,1.2350000000000003,1.2350000000000003
0.35,1.8,LP,PP,False,False,2.6,2.04,1.9000000000000004
0.35,1.8,PP,LL,False,False,2.6,-0.0500000000000001,1.0
0.35,1.8,PP,PL,False,False,1.6,0.9999999999999998,1.9100000000000001
0.35,1.8,PP,LP,False,False,2.6,1.9000000000000004,2.04
0.35,1.8,PP,PP,True,True,0.0,2.95,2.95
0.35,1.85,LL,LL,True,False,0.6500000000000001,0.0,0.0
0.35,1.85,LL,PL,False,False,1.35,0.35,0.22750000000000004
0.35,1.85,LL,LP,False,False,1.9500000000000006,0.65,-0.22750000000000006
0.35,1.85,LL,PP,False,False,2.6500000000000004,1.0,-2.7755575615628914e-17
0.35,1.85,PL,LL,False,False,1.35,0.22750000000000004,0.35
0.35,1.85,PL,PL,True,False,0.35,0.8225,0.8225
0.35,1.85,PL,LP,False,False,1.35,1.3325000000000002,0.5774999999999999
0.35,1.85,PL,PP,False,False,1.6500000000000004,1.9275000000000002,1.0499999999999998
0.35,1.85,LP,LL,False,False,1.9500000000000006,-0.22750000000000006,0.65
0.35,1.85,LP,PL,False,False,1.35,0.5774999999999999,1.3325000000000002
0.35,1.85,LP,LP,True,False,1.9500000000000006,1.2675000000000003,1.2675000000000003
0.35,1.85,LP,PP,False,False,2.6500000000000004,2.0725000000000002,1.9500000000000004
0.35,1.85,PP,LL,False,False,2.6500000000000004,-2.7755575615628914e-17,1.0
0.35,1.85,PP,PL,False,False,1.6500000000000004,1.0499999999999998,1.9275000000000002
0.35,1.85,PP,LP,False,False,2.6500000000000004,1.9500000000000004,2.0725000000000002
0.35,1.85,PP,PP,True,True,0.0,3.0000000000000004,3.0000000000000004
0.35,1.9,LL,LL,True,False,0.7,0.0,0.0
0.35,1.9,LL,PL,False,False,1.4,0.35,0.24499999999999997
0.35,1.9,LL,LP,False,False,2.0000000000000004,0.65,-0.19500000000000017
0.35,1.9,LL,PP,False,False,2.7,1.0,0.049999999999999795
0.35,1.9,PL,LL,False,False,1.4,0.24499999999999997,0.35
0.35,1.9,PL,PL,True,False,0.3999999999999998,0.8399999999999999,0.8399999999999999
0.35,1.9,PL,LP,False,False,1.4,1.35,0.6099999999999999
0.35,1.9,PL,PP,False,False,1.7000000000000002,1.9449999999999998,1.0999999999999999
0.35,1.9,LP,LL,False,False,2.0000000000000004,-0.19500000000000017,0.65
0.35,1.9,LP,PL,False,False,1.4,0.6099999999999999,1.35
0.35,1.9,LP,LP,True,False,2.0000000000000004,1.3000000000000003,1.3000000000000003
0.35,1.9,LP,PP,False,False,2.7,2.105,2.0000000000000004
0.35,1.9,PP,LL,False,False,2.7,0.049999999999999795,1.0
0.35,1.9,PP,PL,False,False,1.7000000000000002,1.0999999999999999,1.9449999999999998
0.35,1.9,PP,LP,False,False,2.7,2.0000000000000004,2.105
0.35,1.9,PP,PP,True,True,0.0,3.05,3.05
0.35,1.95,LL,LL,True,False,0.75,0.0,0.0
0.35,1.95,LL,PL,False,False,1.4499999999999997,0.35,0.26249999999999996
0.35,1.95,LL,LP,False,False,2.0500000000000003,0.65,-0.16250000000000014
0.35,1.95,LL,PP,False,False,2.75,1.0,0.09999999999999981
0.35,1.95,PL,LL,False,False,1.4499999999999997,0.26249999999999996,0.35
0.35,1.95,PL,PL,True,False,0.44999999999999984,0.8574999999999999,0.8574999999999999
0.35,1.95,PL,LP,False,False,1.4499999999999997,1.3675,0.6424999999999998
0.35,1.95,PL,PP,False,False,1.75,1.9625,1.15
0.35,1.95,LP,LL,False,False,2.0500000000000003,-0.16250000000000014,0.65
0.35,1.95,LP,PL,False,False,1.4499999999999997,0.6424999999999998,1.3675
0.35,1.95,LP,LP,True,False,2.0500000000000003,1.3325000000000002,1.3325000000000002
0.35,1.95,LP,PP,False,False,2.75,2.1375,2.0500000000000003
0.35,1.95,PP,LL,False,False,2.75,0.09999999999999981,1.0
0.35,1.95,PP,PL,False,False,1.75,1.15,1.9625
0.35,1.95,PP,LP,False,False,2.75,2.0500000000000003,2.1375
0.35,1.95,PP,PP,True,True,0.0,3.1,3.1
0.35,2.0,LL,LL,True,False,0.8,0.0,0.0
0.35,2.0,LL,PL,False,False,1.5,0.35,0.27999999999999997
0.35,2.0,LL,LP,False,False,2.1,0.65,-0.13000000000000012
0.35,2.0,LL,PP,False,False,2.8,1.0,0.14999999999999986
0.35,2.0,PL,LL,False,False,1.5,0.27999999999999997,0.35
0.35,2.0,PL,PL,True,False,0.4999999999999999,0.875,0.875
0.35,2.0,PL,LP,False,False,1.5,1.385,0.6749999999999998
0.35,2.0,PL,PP,False,False,1.7999999999999998,1.98,1.1999999999999997
0.35,2.0,LP,LL,False,False,2.1,-0.13000000000000012,0.65
0.35,2.0,LP,PL,False,False,1.5,0.6749999999999998,1.385
0.35,2.0,LP,LP,True,False,2.1,1.3650000000000002,1.3650000000000002
0.35,2.0,LP,PP,False,False,2.8,2.17,2.1
0.35,2.0,PP,LL,False,False,2.8,0.14999999999999986,1.0
0.35,2.0,PP,PL,False,False,1.7999999999999998,1.1999999999999997,1.98
0.35,2.0,PP,LP,False,False,2.8,2.1,2.17
0.35,2.0,PP,PP,True,True,0.0,3.1499999999999995,3.1499999999999995
0.35,2.05,LL,LL,True,False,0.8499999999999999,0.0,0.0
0.35,2.05,LL,PL,False,False,1.5499999999999998,0.35,0.29749999999999993
0.35,2.05,LL,LP,False,False,2.15,0.65,-0.09750000000000024
0.35,2.05,LL,PP,False,False,2.8499999999999996,1.0,0.19999999999999968
0.35,2.05,PL,LL,False,False,1.5499999999999998,0.29749999999999993,0.35
0.35,2.05,PL,PL,True,False,0.5499999999999997,0.8924999999999998,0.8924999999999998
0.35,2.05,PL,LP,False,False,1.5499999999999998,1.4024999999999999,0.7074999999999998
0.35,2.05,PL,PP,False,False,1.8499999999999996,1.9974999999999996,1.2499999999999996
0.35,2.05,LP,LL,False,False,2.15,-0.09750000000000024,0.65
0.35,2.05,LP,PL,False,False,1.5499999999999998,0.7074999999999998,1.4024999999999999
0.35,2.05,LP,LP,True,False,2.15,1.3975000000000002,1.3975000000000002
0.35,2.05,LP,PP,False,False,2.8499999999999996,2.2024999999999997,2.15
0.35,2.05,PP,LL,False,False,2.8499999999999996,0.19999999999999968,1.0
0.35,2.05,PP,PL,False,False,1.8499999999999996,1.2499999999999996,1.9974999999999996
0.35,2.05,PP,LP,False,False,2.8499999999999996,2.15,2.2024999999999997
0.35,2.05,PP,PP,True,True,0.0,3.1999999999999993,3.1999999999999993
0.35,2.1,LL,LL,True,False,0.9000000000000001,0.0,0.0
0.35,2.1,LL,PL,False,False,1.6,0.35,0.315
0.35,2.1,LL,LP,False,False,2.2000000000000006,0.65,-0.06500000000000006
0.35,2.1,LL,PP,False,False,2.9000000000000004,1.0,0.24999999999999994
0.35,2.1,PL,LL,False,False,1.6,0.315,0.35
0.35,2.1,PL,PL,True,False,0.6,0.9099999999999999,0.9099999999999999
0.35,2.1,PL,LP,False,False,1.6,1.4200000000000002,0.7399999999999999
0.35,2.1,PL,PP,False,False,1.9000000000000004,2.015,1.2999999999999998
0.35,2.1,LP,LL,False,False,2.2000000000000006,-0.06500000000000006,0.65
0.35,2.1,LP,PL,False,False,1.6,0.7399999999999999,1.4200000000000002
0.35,2.1,LP,LP,True,False,2.2000000000000006,1.4300000000000004,1.4300000000000004
0.35,2.1,LP,PP,False,False,2.9000000000000004,2.2350000000000003,2.2000000000000006
0.35,2.1,PP,LL,False,False,2.9000000000000004,0.24999999999999994,1.0
0.35,2.1,PP,PL,False,False,1.9000000000000004,1.2999999999999998,2.015
0.35,2.1,PP,LP,False,False,2.9000000000000004,2.2000000000000006,2.2350000000000003
0.35,2.1,PP,PP,True,True,0.0,3.25,3.25
0.35,2.15,LL,LL,True,False,0.95,0.0,0.0
0.35,2.15,LL,PL,False,False,1.65,0.35,0.33249999999999996
0.35,2.15,LL,LP,False,False,2.2500000000000004,0.65,-0.032500000000000175
0.35,2.15,LL,PP,False,False,2.95,1.0,0.29999999999999977
0.35,2.15,PL,LL,False,False,1.65,0.33249999999999996,0.35
0.35,2.15,PL,PL,True,False,0.6499999999999998,0.9274999999999998,0.9274999999999998
0.35,2.15,PL,LP,False,False,1.65,1.4375000000000002,0.7724999999999999
0.35,2.15,PL,PP,False,False,1.9500000000000002,2.0325,1.3499999999999996
0.35,2.15,LP,LL,False,False,2.2500000000000004,-0.032500000000000175,0.65
0.35,2.15,LP,PL,False,False,1.65,0.7724999999999999,1.4375000000000002
0.35,2.15,LP,LP,True,False,2.2500000000000004,1.4625000000000001,1.4625000000000001
0.35,2.15,LP,PP,False,False,2.95,2.2675,2.25
0.35,2.15,PP,LL,False,False,2.95,0.29999999999999977,1.0
0.35,2.15,PP,PL,False,False,1.9500000000000002,1.3499999999999996,2.0325
0.35,2.15,PP,LP,False,False,2.95,2.25,2.2675
0.35,2.15,PP,PP,True,True,0.0,3.3000000000000003,3.3000000000000003
0.35,2.2,LL,LL,True,False,1.0000000000000002,0.0,0.0
0.35,2.2,LL,PL,False,False,1.6999999999999997,0.35,0.35000000000000003
0.35,2.2,LL,LP,False,False,2.3000000000000003,0.65,0.0
0.35,2.2,LL,PP,False,False,3.0,1.0,0.35000000000000003
0.35,2.2,PL,LL,False,False,1.6999999999999997,0.35000000000000003,0.35
0.35,2.2,PL,PL,True,False,0.7000000000000001,0.9449999999999998,0.9449999999999998
0.35,2.2,PL,LP,False,False,1.6999999999999997,1.455,0.805
0.35,2.2,PL,PP,False,False,2.0,2.05,1.4
0.35,2.2,LP,LL,False,False,2.3000000000000003,0.0,0.65
0.35,2.2,LP,PL,False,False,1.6999999999999997,0.805,1.455
0.35,2.2,LP,LP,True,False,2.3000000000000003,1.4950000000000003,1.4950000000000003
0.35,2.2,LP,PP,False,False,3.0,2.3000000000000003,2.3000000000000003
0.35,2.2,PP,LL,False,False,3.0,0.35000000000000003,1.0
0.35,2.2,PP,PL,False,False,2.0,1.4,2.05
0.35,2.2,PP,LP,False,False,3.0,2.3000000000000003,2.3000000000000003
0.35,2.2,PP,PP,True,True,0.0,3.35,3.35
0.35,2.25,LL,LL,True,False,1.05,0.0,0.0
0.35,2.25,LL,PL,False,False,1.7499999999999996,0.35,0.3675
0.35,2.25,LL,LP,False,False,2.35,0.65,0.03249999999999988
0.35,2.25,LL,PP,False,False,3.05,1.0,0.39999999999999986
0.35,2.25,PL,LL,False,False,1.7499999999999996,0.3675,0.35
0.35,2.25,PL,PL,True,False,0.7499999999999999,0.9624999999999999,0.9624999999999999
0.35,2.25,PL,LP,False,False,1.7499999999999996,1.4725,0.8374999999999999
0.35,2.25,PL,PP,False,False,2.05,2.0675,1.4499999999999997
0.35,2.25,LP,LL,False,False,2.35,0.03249999999999988,0.65
0.35,2.25,LP,PL,False,False,1.7499999999999996,0.8374999999999999,1.4725
0.35,2.25,LP,LP,True,False,2.35,1.5275,1.5275
0.35,2.25,LP,PP,False,False,3.05,2.3325,2.3499999999999996
0.35,2.25,PP,LL,False,False,3.05,0.39999999999999986,1.0
0.35,2.25,PP,PL,False,False,2.05,1.4499999999999997,2.0675
0.35,2.25,PP,LP,False,False,3.05,2.3499999999999996,2.3325
0.35,2.25,PP,PP,True,True,0.0,3.3999999999999995,3.3999999999999995
0.35,2.3,LL,LL,True,False,1.0999999999999999,0.0,0.0
0.35,2.3,LL,PL,False,False,1.7999999999999994,0.35,0.38499999999999995
0.35,2.3,LL,LP,False,False,2.4,0.65,0.06499999999999977
0.35,2.3,LL,PP,False,False,3.0999999999999996,1.0,0.44999999999999973
0.35,2.3,PL,LL,False,False,1.7999999999999994,0.38499999999999995,0.35
0.35,2.3,PL,PL,True,False,0.7999999999999997,0.9799999999999998,0.9799999999999998
0.35,2.3,PL,LP,False,False,1.7999999999999994,1.49,0.8699999999999998
0.35,2.3,PL,PP,False,False,2.0999999999999996,2.085,1.4999999999999996
0.35,2.3,LP,LL,False,False,2.4,0.06499999999999977,0.65
0.35,2.3,LP,PL,False,False,1.7999999999999994,0.8699999999999998,1.49
0.35,2.3,LP,LP,True,False,2.4,1.56,1.56
0.35,2.3,LP,PP,False,False,3.0999999999999996,2.3649999999999998,2.4
0.35,2.3,PP,LL,False,False,3.0999999999999996,0.44999999999999973,1.0
0.35,2.3,PP,PL,False,False,2.0999999999999996,1.4999999999999996,2.085
0.35,2.3,PP,LP,False,False,3.0999999999999996,2.4,2.3649999999999998
0.35,2.3,PP,PP,True,True,0.0,3.4499999999999993,3.4499999999999993
0.35,2.35,LL,LL,True,False,1.1500000000000001,0.0,0.0
0.35,2.35,LL,PL,False,False,1.8499999999999996,0.35,0.4025
0.35,2.35,LL,LP,False,False,2.4500000000000006,0.65,0.09749999999999995
0.35,2.35,LL,PP,False,False,3.1500000000000004,1.0,0.5
0.35,2.35,PL,LL,False,False,1.8499999999999996,0.4025,0.35
0.35,2.35,PL,PL,True,False,0.85,0.9974999999999998,0.9974999999999998
0.35,2.35,PL,LP,False,False,1.8499999999999996,1.5075000000000003,0.9025
0.35,2.35,PL,PP,False,False,2.1500000000000004,2.1025,1.5499999999999998
0.35,2.35,LP,LL,False,False,2.4500000000000006,0.09749999999999995,0.65
0.35,2.35,LP,PL,False,False,1.8499999999999996,0.9025,1.5075000000000003
0.35,2.35,LP,LP,True,False,2.4500000000000006,1.5925000000000005,1.5925000000000005
0.35,2.35,LP,PP,False,False,3.1500000000000004,2.3975000000000004,2.4500000000000006
0.35,2.35,PP,LL,False,False,3.1500000000000004,0.5,1.0
0.35,2.35,PP,PL,False,False,2.1500000000000004,1.5499999999999998,2.1025
0.35,2.35,PP,LP,False,False,3.1500000000000004,2.4500000000000006,2.3975000000000004
0.35,2.35,PP,PP,True,True,0.0,3.5000000000000004,3.5000000000000004
0.35,2.4,LL,LL,True,False,1.2,0.0,0.0
0.35,2.4,LL,PL,False,False,1.8999999999999995,0.35,0.42
0.35,2.4,LL,LP,False,False,2.5000000000000004,0.65,0.12999999999999984
0.35,2.4,LL,PP,False,False,3.2,1.0,0.5499999999999998
0.35,2.4,PL,LL,False,False,1.8999999999999995,0.42,0.35
0.35,2.4,PL,PL,True,False,0.8999999999999998,1.0149999999999997,1.0149999999999997
0.35,2.4,PL,LP,False,False,1.8999999999999995,1.5250000000000001,0.9349999999999998
0.35,2.4,PL,PP,False,False,2.2,2.12,1.5999999999999996
0.35,2.4,LP,LL,False,False,2.5000000000000004,0.12999999999999984,0.65
0.35,2.4,LP,PL,False,False,1.8999999999999995,0.9349999999999998,1.5250000000000001
0.35,2.4,LP,LP,True,False,2.5000000000000004,1.6250000000000002,1.6250000000000002
0.35,2.4,LP,PP,False,False,3.2,2.43,2.5
0.35,2.4,PP,LL,False,False,3.2,0.5499999999999998,1.0
0.35,2.4,PP,PL,False,False,2.2,1.5999999999999996,2.12
0.35,2.4,PP,LP,False,False,3.2,2.5,2.43
0.35,2.4,PP,PP,True,True,0.0,3.55,3.55
0.35,2.45,LL,LL,True,False,1.2500000000000002,0.0,0.0
0.35,2.45,LL,PL,False,False,1.9499999999999997,0.35,0.43750000000000006
0.35,2.45,LL,LP,False,False,2.5500000000000003,0.65,0.1625
0.35,2.45,LL,PP,False,False,3.25,1.0,0.6000000000000001
0.35,2.45,PL,LL,False,False,1.9499999999999997,0.43750000000000006,0.35
0.35,2.45,PL,PL,True,False,0.9500000000000001,1.0325,1.0325
0.35,2.45,PL,LP,False,False,1.9499999999999997,1.5425,0.9675
0.35,2.45,PL,PP,False,False,2.25,2.1374999999999997,1.65
0.35,2.45,LP,LL,False,False,2.5500000000000003,0.1625,0.65
0.35,2.45,LP,PL,False,False,1.9499999999999997,0.9675,1.5425
0.35,2.45,LP,LP,True,False,2.5500000000000003,1.6575000000000002,1.6575000000000002
0.35,2.45,LP,PP,False,False,3.25,2.4625000000000004,2.55
0.35,2.45,PP,LL,False,False,3.25,0.6000000000000001,1.0
0.35,2.45,PP,PL,False,False,2.25,1.65,2.1374999999999997
0.35,2.45,PP,LP,False,False,3.25,2.55,2.4625000000000004
0.35,2.45,PP,PP,True,True,0.0,3.6,3.6
0.35,2.5,LL,LL,True,False,1.3,0.0,0.0
0.35,2.5,LL,PL,False,False,1.9999999999999996,0.35,0.45499999999999996
0.35,2.5,LL,LP,False,False,2.6,0.65,0.1949999999999999
0.35,2.5,LL,PP,False,False,3.3,1.0,0.6499999999999999
0.35,2.5,PL,LL,False,False,1.9999999999999996,0.45499999999999996,0.35
0.35,2.5,PL,PL,True,False,0.9999999999999999,1.0499999999999998,1.0499999999999998
0.35,2.5,PL,LP,False,False,1.9999999999999996,1.56,0.9999999999999999
0.35,2.5,PL,PP,False,False,2.3,2.155,1.6999999999999997
0.35,2.5,LP,LL,False,False,2.6,0.1949999999999999,0.65
0.35,2.5,LP,PL,False,False,1.9999999999999996,0.9999999999999999,1.56
0.35,2.5,LP,LP,True,False,2.6,1.6900000000000002,1.6900000000000002
0.35,2.5,LP,PP,False,False,3.3,2.495,2.6
0.35,2.5,PP,LL,False,False,3.3,0.6499999999999999,1.0
0.35,2.5,PP,PL,False,False,2.3,1.6999999999999997,2.155
0.35,2.5,PP,LP,False,False,3.3,2.6,2.495
0.35,2.5,PP,PP,True,True,0.0,3.65,3.65
0.36,0.0,LL,LL,True,True,0.0,0.0,0.0
0.36,0.0,LL,PL,False,False,1.2,0.36,-0.432
0.36,0.0,LL,LP,False,False,2.2,0.64,-1.4080000000000001
0.36,0.0,LL,PP,False,False,2.2,1.0,-1.84
0.36,0.0,PL,LL,False,False,1.2,-0.432,0.36
0.36,0.0,PL,PL,True,False,0.4799999999999999,0.18720000000000003,0.18720000000000003
0.36,0.0,PL,LP,False,False,1.48,0.6688000000000001,-0.5871999999999999
0.36,0.0,PL,PP,False,False,1.48,1.288,-0.76
0.36,0.0,LP,LL,False,False,2.2,-1.4080000000000001,0.64
0.36,0.0,LP,PL,False,False,1.48,-0.5871999999999999,0.6688000000000001
0.36,0.0,LP,LP,True,False,0.92,0.05119999999999997,0.05119999999999997
0.36,0.0,LP,PP,False,False,0.92,0.872,0.07999999999999996
0.36,0.0,PP,LL,False,False,2.2,-1.84,1.0
0.36,0.0,PP,PL,False,False,1.48,-0.76,1.288
0.36,0.0,PP,LP,False,False,0.92,0.07999999999999996,0.872
0.36,0.0,PP,PP,True,False,0.19999999999999996,1.1600000000000001,1.1600000000000001
0.36,0.05,LL,LL,True,True,0.0,0.0,0.0
0.36,0.05,LL,PL,False,False,1.15,0.36,-0.414
0.36,0.05,LL,LP,False,False,2.1500000000000004,0.64,-1.3760000000000003
0.36,0.05,LL,PP,False,False,2.1500000000000004,1.0,-1.7900000000000003
0.36,0.05,PL,LL,False,False,1.15,-0.414,0.36
0.36,0.05,PL,PL,True,False,0.42999999999999994,0.20520000000000002,0.20520000000000002
0.36,0.05,PL,LP,False,False,1.4299999999999997,0.6868000000000001,-0.5551999999999999
0.36,0.05,PL,PP,False,False,1.4299999999999997,1.306,-0.71
0.36,0.05,LP,LL,False,False,2.1500000000000004,-1.3760000000000003,0.64
0.36,0.05,LP,PL,False,False,1.4299999999999997,-0.5551999999999999,0.6868000000000001
0.36,0.05,LP,LP,True,False,0.8700000000000001,0.08319999999999997,0.08319999999999997
0.36,0.05,LP,PP,False,False,0.8700000000000001,0.904,0.12999999999999998
0.36,0.05,PP,LL,False,False,2.1500000000000004,-1.7900000000000003,1.0
0.36,0.05,PP,PL,False,False,1.4299999999999997,-0.71,1.306
0.36,0.05,PP,LP,False,False,0.8700000000000001,0.12999999999999998,0.904
0.36,0.05,PP,PP,True,False,0.1499999999999999,1.21,1.21
0.36,0.1,LL,LL,True,True,0.0,0.0,0.0
0.36,0.1,LL,PL,False,False,1.0999999999999999,0.36,-0.39599999999999996
0.36,0.1,LL,LP,False,False,2.1,0.64,-1.344
0.36,0.1,LL,PP,False,False,2.1,1.0,-1.74
0.36,0.1,PL,LL,False,False,1.0999999999999999,-0.39599999999999996,0.36
0.36,0.1,PL,PL,True,False,0.3799999999999999,0.2232,0.2232
0.36,0.1,PL,LP,False,False,1.38,0.7048,-0.5231999999999999
0.36,0.1,PL,PP,False,False,1.38,1.324,-0.6599999999999999
0.36,0.1,LP,LL,False,False,2.1,-1.344,0.64
0.36,0.1,LP,PL,False,False,1.38,-0.5231999999999999,0.7048
0.36,0.1,LP,LP,True,False,0.8200000000000001,0.11519999999999998,0.11519999999999998
0.36,0.1,LP,PP,False,False,0.9000000000000001,0.936,0.17999999999999994
0.36,0.1,PP,LL,False,False,2.1,-1.74,1.0
0.36,0.1,PP,PL,False,False,1.38,-0.6599999999999999,1.324
0.36,0.1,PP,LP,False,False,0.9000000000000001,0.17999999999999994,0.936
0.36,0.1,PP,PP,True,False,0.09999999999999998,1.2600000000000002,1.2600000000000002
0.36,0.15,LL,LL,True,True,0.0,0.0,0.0
0.36,0.15,LL,PL,False,False,1.05,0.36,-0.378
0.36,0.15,LL,LP,False,False,2.0500000000000003,0.64,-1.3120000000000003
0.36,0.15,LL,PP,False,False,2.0500000000000003,1.0,-1.6900000000000004
0.36,0.15,PL,LL,False,False,1.05,-0.378,0.36
0.36,0.15,PL,PL,True,False,0.32999999999999996,0.24120000000000003,0.24120000000000003
0.36,0.15,PL,LP,False,False,1.3299999999999998,0.7228,-0.4911999999999999
0.36,0.15,PL,PP,False,False,1.3299999999999998,1.342,-0.6099999999999999
0.36,0.15,LP,LL,False,False,2.0500000000000003,-1.3120000000000003,0.64
0.36,0.15,LP,PL,False,False,1.3299999999999998,-0.4911999999999999,0.7228
0.36,0.15,LP,LP,True,False,0.77,0.14719999999999997,0.14719999999999997
0.36,0.15,LP,PP,False,False,0.95,0.9680000000000001,0.22999999999999995
0.36,0.15,PP,LL,False,False,2.0500000000000003,-1.6900000000000004,1.0
0.36,0.15,PP,PL,False,False,1.3299999999999998,-0.6099999999999999,1.342
0.36,0.15,PP,LP,False,False,0.95,0.22999999999999995,0.9680000000000001
0.36,0.15,PP,PP,True,False,0.04999999999999993,1.31,1.31
0.36,0.2,LL,LL,True,True,0.0,0.0,0.0
0.36,0.2,LL,PL,False,False,1.0,0.36,-0.36
0.36,0.2,LL,LP,False,False,2.0,0.64,-1.28
0.36,0.2,LL,PP,False,False,2.0,1.0,-1.6400000000000001
0.36,0.2,PL,LL,False,False,1.0,-0.36,0.36
0.36,0.2,PL,PL,True,False,0.2799999999999999,0.25920000000000004,0.25920000000000004
0.36,0.2,PL,LP,False,False,1.2799999999999998,0.7407999999999999,-0.4592
0.36,0.2,PL,PP,False,False,1.2799999999999998,1.3599999999999999,-0.5599999999999999
0.36,0.2,LP,LL,False,False,2.0,-1.28,0.64
0.36,0.2,LP,PL,False,False,1.2799999999999998,-0.4592,0.7407999999999999
0.36,0.2,LP,LP,True,False,0.72,0.17919999999999997,0.17919999999999997
0.36,0.2,LP,PP,False,False,1.0,1.0,0.2799999999999999
0.36,0.2,PP,LL,False,False,2.0,-1.6400000000000001,1.0
0.36,0.2,PP,PL,False,False,1.2799999999999998,-0.5599999999999999,1.3599999999999999
0.36,0.2,PP,LP,False,False,1.0,0.2799999999999999,1.0
0.36,0.2,PP,PP,True,True,0.0,1.3599999999999999,1.3599999999999999
0.36,0.25,LL,LL,True,True,0.0,0.0,0.0
0.36,0.25,LL,PL,False,False,0.95,0.36,-0.34199999999999997
0.36,0.25,LL,LP,False,False,1.9500000000000002,0.64,-1.2480000000000002
0.36,0.25,LL,PP,False,False,1.9500000000000002,1.0,-1.5900000000000003
0.36,0.25,PL,LL,False,False,0.95,-0.34199999999999997,0.36
0.36,0.25,PL,PL,True,False,0.22999999999999993,0.2772,0.2772
0.36,0.25,PL,LP,False,False,1.23,0.7587999999999999,-0.42719999999999997
0.36,0.25,PL,PP,False,False,1.23,1.378,-0.5099999999999999
0.36,0.25,LP,LL,False,False,1.9500000000000002,-1.2480000000000002,0.64
0.36,0.25,LP,PL,False,False,1.23,-0.42719999999999997,0.7587999999999999
0.36,0.25,LP,LP,True,False,0.67,0.21119999999999997,0.21119999999999997
0.36,0.25,LP,PP,False,False,1.0499999999999998,1.032,0.32999999999999996
0.36,0.25,PP,LL,False,False,1.9500000000000002,-1.5900000000000003,1.0
0.36,0.25,PP,PL,False,False,1.23,-0.5099999999999999,1.378
0.36,0.25,PP,LP,False,False,1.0499999999999998,0.32999999999999996,1.032
0.36,0.25,PP,PP,True,True,0.0,1.41,1.41
0.36,0.3,LL,LL,True,True,0.0,0.0,0.0
0.36,0.3,LL,PL,False,False,0.8999999999999999,0.36,-0.32399999999999995
0.36,0.3,LL,LP,False,False,1.9000000000000001,0.64,-1.2160000000000002
0.36,0.3,LL,PP,False,False,1.9000000000000001,1.0,-1.54
0.36,0.3,PL,LL,False,False,0.8999999999999999,-0.32399999999999995,0.36
0.36,0.3,PL,PL,True,False,0.17999999999999994,0.2952,0.2952
0.36,0.3,PL,LP,False,False,1.1799999999999997,0.7767999999999999,-0.39519999999999994
0.36,0.3,PL,PP,False,False,1.1799999999999997,1.396,-0.4599999999999999
0.36,0.3,LP,LL,False,False,1.9000000000000001,-1.2160000000000002,0.64
0.36,0.3,LP,PL,False,False,1.1799999999999997,-0.39519999999999994,0.7767999999999999
0.36,0.3,LP,LP,True,False,0.6200000000000001,0.24319999999999997,0.24319999999999997
0.36,0.3,LP,PP,False,False,1.1,1.064,0.37999999999999995
0.36,0.3,PP,LL,False,False,1.9000000000000001,-1.54,1.0
0.36,0.3,PP,PL,False,False,1.1799999999999997,-0.4599999999999999,1.396
0.36,0.3,PP,LP,False,False,1.1,0.37999999999999995,1.064
0.36,0.3,PP,PP,True,True,0.0,1.46,1.46
0.36,0.35,LL,LL,True,True,0.0,0.0,0.0
0.36,0.35,LL,PL,False,False,0.85,0.36,-0.306
0.36,0.35,LL,LP,False,False,1.85,0.64,-1.1840000000000002
0.36,0.35,LL,PP,False,False,1.85,1.0,-1.4900000000000002
0.36,0.35,PL,LL,False,False,0.85,-0.306,0.36
0.36,0.35,PL,PL,True,False,0.12999999999999995,0.31320000000000003,0.31320000000000003
0.36,0.35,PL,LP,False,False,1.13,0.7948,-0.36319999999999997
0.36,0.35,PL,PP,False,False,1.13,1.414,-0.4099999999999999
0.36,0.35,LP,LL,False,False,1.85,-1.1840000000000002,0.64
0.36,0.35,LP,PL,False,False,1.13,-0.36319999999999997,0.7948
0.36,0.35,LP,LP,True,False,0.5700000000000001,0.27519999999999994,0.27519999999999994
0.36,0.35,LP,PP,False,False,1.15,1.096,0.4299999999999999
0.36,0.35,PP,LL,False,False,1.85,-1.4900000000000002,1.0
0.36,0.35,PP,PL,False,False,1.13,-0.4099999999999999,1.414
0.36,0.35,PP,LP,False,False,1.15,0.4299999999999999,1.096
0.36,0.35,PP,PP,True,True,0.0,1.5099999999999998,1.5099999999999998
0.36,0.4,LL,LL,True,True,0.0,0.0,0.0
